pincode,district,Total_Enrollments,age_0_5,age_5_17,age_18_greater,Total_Demo,demo_age_5_17,demo_age_17_,Total_Bio,bio_age_5_17,bio_age_17_,Demo_Rate,Bio_Rate,Youth_Enrollment_Pct,Cluster,Cluster_Label,Anomaly,PC1,PC2,Coverage_Score,Accuracy_Score,Reliability_Score,Inclusion_Score
764086,Malkangiri,220.0,183.0,37.0,0.0,944.0,156.0,788.0,2559.0,1458.0,1101.0,4.290909090909091,11.631818181818181,100.0,0,Moderate,1,0.23119366723209697,-1.6396573304186273,22.86902286902287,82.12121212121212,83.22333916083916,58.75
764087,Malkangiri,220.0,198.0,22.0,0.0,911.0,135.0,776.0,1622.0,930.0,692.0,4.140909090909091,7.372727272727273,100.0,0,Moderate,1,-0.12659581059548144,-1.9976752575908843,22.86902286902287,82.74621212121212,89.36625874125875,60.78
764088,Nabarangpur,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0,Moderate,1,-2.6372862011191778,-2.971360841161598,0.0,100.0,100.0,60.0
765001,Rayagada,111.0,88.0,23.0,0.0,1113.0,116.0,997.0,2470.0,1215.0,1255.0,10.027027027027026,22.25225225225225,100.0,0,Moderate,1,0.1962996168227388,0.6947018263133776,11.538461538461538,58.22072072072072,67.9054054054054,42.45
765002,Rayagada,196.0,139.0,56.0,1.0,940.0,156.0,784.0,3576.0,1370.0,2206.0,4.795918367346939,18.244897959183675,99.48979591836735,0,Moderate,1,0.5139866411069394,-0.963355326458997,20.374220374220375,80.01700680272108,73.68524332810047,54.26
765013,Koraput,305.0,206.0,99.0,0.0,2036.0,231.0,1805.0,5454.0,2948.0,2506.0,6.675409836065573,17.881967213114756,100.0,1,Stable,1,2.514761169491129,-0.8818262737433741,31.704781704781706,72.18579234972677,74.20870113493064,56.6
765015,Rayagada,431.0,229.0,201.0,1.0,4614.0,474.0,4140.0,7921.0,4129.0,3792.0,10.705336426914153,18.378190255220417,99.76798143851508,1,Stable,-1,6.0426103916165985,-0.34635456549426025,44.802494802494806,55.39443155452436,73.49299482420132,56.59
765016,Rayagada,133.0,87.0,46.0,0.0,1078.0,148.0,930.0,4622.0,1571.0,3051.0,8.105263157894736,34.75187969924812,100.0,0,Moderate,1,0.981282609658596,1.2032672973367844,13.825363825363826,66.2280701754386,49.877096587622894,40.36
765017,Rayagada,550.0,446.0,104.0,0.0,2770.0,438.0,2332.0,7758.0,3151.0,4607.0,5.036363636363636,14.105454545454545,100.0,1,Stable,-1,4.8121731274734465,-2.1291555193599163,57.17255717255718,79.01515151515152,79.6555944055944,70.47
765018,Rayagada,162.0,150.0,12.0,0.0,329.0,53.0,276.0,815.0,476.0,339.0,2.0308641975308643,5.030864197530864,100.0,0,Moderate,-1,-1.2156852651712715,-2.4914680050978455,16.839916839916842,91.5380658436214,92.74394586894587,62.02
765019,Rayagada,311.0,247.0,64.0,0.0,2881.0,434.0,2447.0,5146.0,2462.0,2684.0,9.263665594855306,16.54662379421222,100.0,1,Stable,1,3.214584918866959,-0.4550744159213181,32.32848232848233,61.40139335476955,76.13467721988621,54.19
765020,Rayagada,332.0,243.0,89.0,0.0,3100.0,454.0,2646.0,6641.0,3684.0,2957.0,9.337349397590362,20.003012048192772,100.0,1,Stable,-1,3.965713694019059,-0.23942909641997026,34.511434511434516,61.094377510040154,71.14950185356811,53.48
765021,Rayagada,85.0,70.0,15.0,0.0,759.0,109.0,650.0,1897.0,1029.0,868.0,8.929411764705883,22.31764705882353,100.0,0,Moderate,1,-0.4167728853393715,0.5377401275948165,8.835758835758837,62.79411764705882,67.81108597285068,42.72
765022,Rayagada,89.0,76.0,13.0,0.0,1528.0,152.0,1376.0,4005.0,2182.0,1823.0,17.168539325842698,45.0,100.0,0,Moderate,-1,1.4617840581456911,4.094342890533306,9.251559251559252,28.46441947565542,35.09615384615384,22.77
765023,Rayagada,81.0,74.0,6.0,1.0,445.0,49.0,396.0,832.0,461.0,371.0,5.493827160493828,10.271604938271604,98.76543209876543,0,Moderate,1,-1.294723470262473,-1.1469372538013585,8.419958419958421,77.10905349794238,85.18518518518519,52.06
765024,Rayagada,65.0,57.0,8.0,0.0,447.0,40.0,407.0,905.0,502.0,403.0,6.876923076923077,13.923076923076923,100.0,0,Moderate,1,-1.2426000846138747,-0.5184000805619383,6.756756756756757,71.34615384615384,79.91863905325444,48.08
765025,Rayagada,101.0,91.0,10.0,0.0,1065.0,115.0,950.0,3293.0,1669.0,1624.0,10.544554455445544,32.603960396039604,100.0,0,Moderate,1,0.5084167706374162,1.653059187123949,10.4989604989605,56.06435643564356,52.97505712109672,36.91
765026,Rayagada,91.0,75.0,16.0,0.0,1491.0,191.0,1300.0,3862.0,2163.0,1699.0,16.384615384615383,42.43956043956044,100.0,0,Moderate,-1,1.3340572002516098,3.7161569918070474,9.45945945945946,31.730769230769226,38.789095519864745,24.94
765029,Rayagada,362.0,333.0,29.0,0.0,1303.0,192.0,1111.0,3476.0,1853.0,1623.0,3.5994475138121547,9.602209944751381,100.0,1,Stable,1,1.4036123222010715,-2.2833254415623894,37.62993762993763,85.00230202578268,86.15065873353166,66.4
765033,Rayagada,56.0,53.0,3.0,0.0,320.0,56.0,264.0,1596.0,937.0,659.0,5.714285714285714,28.5,100.0,0,Moderate,1,-1.0357435789422618,0.422365840185544,5.8212058212058215,76.19047619047619,58.89423076923077,42.85
765034,Rayagada,21.0,19.0,2.0,0.0,226.0,36.0,190.0,542.0,306.0,236.0,10.761904761904763,25.80952380952381,100.0,0,Moderate,1,-1.410930943977969,1.3947143856507194,2.182952182952183,55.15873015873015,62.77472527472527,36.25
766001,Kalahandi,132.0,116.0,16.0,0.0,1731.0,141.0,1590.0,3844.0,1800.0,2044.0,13.113636363636363,29.12121212121212,100.0,1,Stable,1,1.3998082307396376,1.8335661122612774,13.721413721413722,45.359848484848484,57.99825174825174,36.5
766002,Kalahandi,314.0,236.0,77.0,1.0,2974.0,344.0,2630.0,9766.0,4498.0,5268.0,9.471337579617835,31.101910828025478,99.68152866242038,1,Stable,-1,4.82691687282386,0.6662502825179146,32.640332640332645,60.53609341825902,55.14147476727094,47.76
766011,Kalahandi,201.0,158.0,42.0,1.0,2339.0,307.0,2032.0,4772.0,2250.0,2522.0,11.63681592039801,23.741293532338307,99.50248756218906,1,Stable,1,2.344485223673611,0.8968934132216881,20.893970893970895,51.51326699834162,65.75774971297359,43.54
766012,Kalahandi,186.0,152.0,34.0,0.0,2053.0,300.0,1753.0,3769.0,1758.0,2011.0,11.03763440860215,20.263440860215052,100.0,1,Stable,1,1.687220908677688,0.544021724583356,19.334719334719335,54.00985663082437,70.77388337468983,45.17
766013,Kalahandi,144.0,98.0,46.0,0.0,1221.0,102.0,1119.0,3500.0,1810.0,1690.0,8.479166666666666,24.305555555555557,100.0,0,Moderate,1,0.6993342175790841,0.4322778266332325,14.96881496881497,64.67013888888889,64.94391025641025,44.87
766014,Kalahandi,377.0,282.0,86.0,9.0,2774.0,320.0,2454.0,7453.0,3243.0,4210.0,7.358090185676392,19.76923076923077,97.61273209549071,1,Stable,1,4.070046845237506,-0.7924524196820772,39.18918918918919,69.34129089301503,71.48668639053254,57.92
766015,Kalahandi,289.0,225.0,60.0,4.0,2530.0,265.0,2265.0,5914.0,2418.0,3496.0,8.754325259515571,20.463667820069205,98.6159169550173,1,Stable,1,3.0817097540730813,-0.208772007461341,30.041580041580044,63.52364475201845,70.4850944902848,52.22
766016,Kalahandi,36.0,27.0,6.0,3.0,249.0,49.0,200.0,683.0,417.0,266.0,6.916666666666667,18.97222222222222,91.66666666666666,0,Moderate,1,-1.531065211091639,-0.028600614767746745,3.7422037422037424,71.18055555555556,72.63621794871794,44.64
766017,Kalahandi,163.0,121.0,41.0,1.0,1355.0,121.0,1234.0,3138.0,1405.0,1733.0,8.312883435582823,19.25153374233129,99.38650306748467,0,Moderate,1,0.7175418000860364,-0.05018905048040921,16.943866943866944,65.36298568507158,72.23336479471448,48.06
766018,Kalahandi,365.0,233.0,127.0,5.0,2607.0,251.0,2356.0,5661.0,2594.0,3067.0,7.142465753424657,15.509589041095891,98.63013698630137,1,Stable,1,3.3021632092318276,-1.118035387357424,37.94178794178794,70.23972602739725,77.6304004214963,59.54
766019,Kalahandi,163.0,121.0,37.0,5.0,999.0,148.0,851.0,3817.0,1703.0,2114.0,6.128834355828221,23.41717791411043,96.93251533742331,0,Moderate,1,0.5965724557282165,-0.19076027536452764,16.943866943866944,74.46319018404908,66.22522416234072,48.98
766020,Kalahandi,147.0,114.0,32.0,1.0,1184.0,211.0,973.0,2654.0,1032.0,1622.0,8.054421768707483,18.05442176870748,99.31972789115646,0,Moderate,1,0.3399480038436383,-0.1553796801134688,15.280665280665282,66.43990929705215,73.95996860282574,48.23
766023,Kalahandi,198.0,136.0,56.0,6.0,1339.0,132.0,1207.0,3958.0,1788.0,2170.0,6.762626262626263,19.98989898989899,96.96969696969697,1,Stable,1,1.053531805081546,-0.41708498950971057,20.582120582120584,71.82239057239056,71.16841491841491,51.13
766026,Kalahandi,46.0,24.0,19.0,3.0,827.0,58.0,769.0,1227.0,531.0,696.0,17.97826086956522,26.67391304347826,93.47826086956522,0,Moderate,1,-0.3132798016280934,2.9455547166115226,4.781704781704782,25.090579710144922,61.52801003344481,27.9
766027,Kalahandi,64.0,40.0,24.0,0.0,646.0,98.0,548.0,2255.0,1031.0,1224.0,10.09375,35.234375,100.0,0,Moderate,1,-0.27973125789026565,1.8793200561954448,6.652806652806653,57.94270833333333,49.181189903846146,34.8
766028,Kalahandi,60.0,35.0,22.0,3.0,305.0,32.0,273.0,1312.0,600.0,712.0,5.083333333333333,21.866666666666667,95.0,0,Moderate,1,-1.2266267910323045,-0.2555898600361858,6.237006237006238,78.81944444444444,68.46153846153845,46.68
766029,Kalahandi,243.0,172.0,63.0,8.0,1080.0,126.0,954.0,4506.0,1799.0,2707.0,4.444444444444445,18.54320987654321,96.70781893004116,1,Stable,1,1.1055309645474933,-1.137896286577006,25.259875259875262,81.48148148148148,73.25498575498575,56.52
766031,Kalahandi,71.0,61.0,7.0,3.0,664.0,79.0,585.0,1535.0,703.0,832.0,9.352112676056338,21.619718309859156,95.77464788732394,0,Moderate,1,-0.6550696938146126,0.6120050271678719,7.380457380457381,61.032863849765256,68.81771397616467,41.91
766032,Kalahandi,8.0,6.0,2.0,0.0,35.0,2.0,33.0,42.0,23.0,19.0,4.375,5.25,100.0,0,Moderate,1,-2.3111094655289683,-1.6164122592655332,0.8316008316008316,81.77083333333333,92.42788461538461,52.59
766036,Kalahandi,271.0,211.0,58.0,2.0,2083.0,311.0,1772.0,4617.0,2090.0,2527.0,7.686346863468635,17.03690036900369,99.2619926199262,1,Stable,1,2.1800430237527935,-0.6427455003348945,28.170478170478173,67.97355473554735,75.42754754470621,54.29
766037,Kalahandi,189.0,111.0,74.0,4.0,2135.0,209.0,1926.0,3528.0,1626.0,1902.0,11.296296296296296,18.666666666666668,97.88359788359789,1,Stable,1,1.686700296985005,0.46713698268902293,19.64656964656965,52.932098765432094,73.07692307692307,45.66
766100,Kalahandi,140.0,121.0,19.0,0.0,1237.0,151.0,1086.0,2814.0,1375.0,1439.0,8.835714285714285,20.1,100.0,0,Moderate,1,0.45398425559102795,0.19028016919238702,14.553014553014554,63.18452380952381,71.00961538461539,46.08
766101,Kalahandi,110.0,99.0,11.0,0.0,1063.0,163.0,900.0,2693.0,1289.0,1404.0,9.663636363636364,24.48181818181818,100.0,0,Moderate,1,0.2312692762832023,0.7958089001712237,11.434511434511435,59.73484848484848,64.6896853146853,41.9
766102,Kalahandi,283.0,232.0,49.0,2.0,1274.0,156.0,1118.0,5048.0,2389.0,2659.0,4.501766784452297,17.83745583038869,99.29328621908127,1,Stable,1,1.5987227979040215,-1.2836550050201403,29.41787941787942,81.24263839811543,74.2729002446317,58.42
766103,Kalahandi,133.0,95.0,36.0,2.0,1132.0,144.0,988.0,2791.0,1080.0,1711.0,8.511278195488721,20.984962406015036,98.49624060150376,0,Moderate,1,0.3293847039496763,0.2096941422862039,13.825363825363826,64.53634085213032,69.73322729901678,45.81
766104,Nuapada,251.0,201.0,50.0,0.0,2153.0,300.0,1853.0,4967.0,2276.0,2691.0,8.577689243027889,19.788844621513945,100.0,1,Stable,1,2.313429603530096,-0.19266215361493738,26.091476091476093,64.25962815405046,71.45839718050873,51.15
766105,Nuapada,489.0,394.0,95.0,0.0,3384.0,442.0,2942.0,11011.0,5095.0,5916.0,6.920245398773006,22.517382413087933,100.0,1,Stable,-1,6.125587490041872,-0.9909620676366684,50.83160083160084,71.16564417177914,67.52300613496932,61.94
766106,Nuapada,301.0,237.0,64.0,0.0,1938.0,310.0,1628.0,6029.0,3095.0,2934.0,6.438538205980066,20.029900332225914,100.0,1,Stable,1,2.60126496955741,-0.7600691154314135,31.28898128898129,73.17275747508306,71.11072067467416,55.8
766107,Nuapada,248.0,216.0,32.0,0.0,1957.0,232.0,1725.0,5742.0,2841.0,2901.0,7.891129032258065,23.153225806451612,100.0,1,Stable,1,2.3822705142653007,-0.07354564171719807,25.779625779625782,67.12029569892474,66.60592431761786,50.43
766108,Nuapada,342.0,261.0,81.0,0.0,1413.0,226.0,1187.0,7742.0,3613.0,4129.0,4.131578947368421,22.637426900584796,100.0,1,Stable,1,2.8104062860054797,-1.1593546821364327,35.550935550935556,82.78508771929825,67.34986504723346,59.26
766110,Kalahandi,86.0,77.0,9.0,0.0,654.0,83.0,571.0,2189.0,846.0,1343.0,7.604651162790698,25.453488372093023,100.0,0,Moderate,1,-0.42277021903761475,0.499998592854227,8.93970893970894,68.31395348837209,63.288237924865825,43.06
766111,Nuapada,250.0,203.0,47.0,0.0,1448.0,207.0,1241.0,5250.0,3024.0,2226.0,5.792,21.0,100.0,1,Stable,1,1.732141216147298,-0.6853913678286229,25.987525987525988,75.86666666666667,69.71153846153845,54.07
766117,Nuapada,1.0,0.0,1.0,0.0,15.0,0.0,15.0,24.0,13.0,11.0,15.0,24.0,100.0,0,Moderate,-1,-1.6753038078746596,2.222795573294608,0.10395010395010396,37.49999999999999,65.38461538461539,30.91
766118,Nuapada,204.0,166.0,36.0,2.0,1551.0,171.0,1380.0,5561.0,2765.0,2796.0,7.602941176470588,27.25980392156863,99.01960784313727,1,Stable,1,1.8416211711090817,0.30420871595824495,21.205821205821206,68.32107843137254,60.68297511312216,47.18
767001,Balangir,160.0,131.0,23.0,6.0,1637.0,175.0,1462.0,4533.0,2251.0,2282.0,10.23125,28.33125,96.25,1,Stable,1,1.5276825432286285,1.0735380410023352,16.632016632016633,57.369791666666664,59.137620192307686,41.61
767002,Balangir,281.0,248.0,30.0,3.0,1178.0,160.0,1018.0,5567.0,2839.0,2728.0,4.192170818505338,19.81138790035587,98.93238434163702,1,Stable,1,1.6751391540574552,-1.1948771677437209,29.209979209979213,82.53262158956109,71.42588283602518,57.87
767016,Subarnapur,375.0,302.0,72.0,1.0,2244.0,328.0,1916.0,5504.0,3140.0,2364.0,5.984,14.677333333333333,99.73333333333333,1,Stable,1,2.958315929535709,-1.4462855979904268,38.981288981288984,75.06666666666666,78.83076923076922,61.76
767017,Subarnapur,149.0,132.0,17.0,0.0,1147.0,174.0,973.0,2700.0,1526.0,1174.0,7.697986577181208,18.120805369127517,100.0,0,Moderate,1,0.31967156315194345,-0.23152470776910197,15.48856548856549,67.92505592841164,73.86422302529685,48.73
767018,Subarnapur,395.0,337.0,58.0,0.0,3390.0,680.0,2710.0,7052.0,3602.0,3450.0,8.582278481012658,17.853164556962025,100.0,1,Stable,-1,4.55555711029531,-0.7265442546709727,41.060291060291064,64.24050632911391,74.25024342745861,57.97
767019,Subarnapur,261.0,217.0,44.0,0.0,1874.0,218.0,1656.0,5074.0,2454.0,2620.0,7.180076628352491,19.440613026819925,100.0,1,Stable,1,2.1084831547147873,-0.5407854485646741,27.130977130977133,70.08301404853128,71.96065428824049,53.47
767020,Balangir,199.0,185.0,13.0,1.0,1426.0,172.0,1254.0,3862.0,1838.0,2024.0,7.165829145728643,19.407035175879397,99.49748743718592,1,Stable,1,1.1085174313175508,-0.3792150038991759,20.686070686070686,70.14237855946399,72.00908388094317,50.92
767021,Balangir,57.0,53.0,4.0,0.0,397.0,55.0,342.0,1048.0,631.0,417.0,6.964912280701754,18.385964912280702,100.0,0,Moderate,1,-1.2147988765023638,-0.12146779100456885,5.925155925155925,70.97953216374269,73.48178137651821,45.71
767022,Balangir,64.0,61.0,3.0,0.0,309.0,35.0,274.0,1358.0,680.0,678.0,4.828125,21.21875,100.0,0,Moderate,1,-1.2104630883225,-0.37305590902914754,6.652806652806653,79.8828125,69.39603365384615,47.44
767023,Subarnapur,243.0,215.0,28.0,0.0,1725.0,191.0,1534.0,5336.0,2774.0,2562.0,7.098765432098766,21.958847736625515,100.0,1,Stable,1,2.0095705826784376,-0.31772640612643593,25.259875259875262,70.42181069958848,68.32858499525166,51.73
767024,Balangir,159.0,142.0,16.0,1.0,903.0,117.0,786.0,3261.0,1560.0,1701.0,5.679245283018868,20.50943396226415,99.37106918238993,0,Moderate,1,0.2843765231625086,-0.5019860201887271,16.528066528066528,76.33647798742138,70.41908563134977,50.64
767025,Balangir,393.0,309.0,79.0,5.0,3779.0,513.0,3266.0,6483.0,3260.0,3223.0,9.615776081424936,16.49618320610687,98.72773536895674,1,Stable,-1,4.716650352328904,-0.6053947399662936,40.852390852390855,59.934266327396095,76.20742806811509,57.18
767026,Balangir,577.0,378.0,172.0,27.0,2722.0,283.0,2439.0,8237.0,3944.0,4293.0,4.717504332755633,14.275563258232236,95.32062391681109,1,Stable,-1,5.029371429404223,-2.2508318776764975,59.97920997920998,80.34373194685153,79.41024530062658,71.92
767027,Balangir,198.0,157.0,40.0,1.0,1089.0,164.0,925.0,3045.0,1499.0,1546.0,5.5,15.378787878787879,99.4949494949495,0,Moderate,1,0.4799677083161501,-1.0402211613230075,20.582120582120584,77.08333333333333,77.81905594405595,54.7
767028,Balangir,185.0,134.0,51.0,0.0,1140.0,161.0,979.0,3556.0,1559.0,1997.0,6.162162162162162,19.221621621621622,100.0,0,Moderate,1,0.6834650380981867,-0.5689182750065551,19.230769230769234,74.32432432432432,72.27650727650727,51.67
767029,Balangir,151.0,128.0,23.0,0.0,1147.0,131.0,1016.0,3713.0,1941.0,1772.0,7.596026490066225,24.589403973509935,100.0,0,Moderate,1,0.7027945555519042,0.24647428334633886,15.696465696465697,68.34988962472406,64.53451349974529,46.14
767030,Balangir,76.0,69.0,7.0,0.0,713.0,57.0,656.0,1489.0,770.0,719.0,9.381578947368421,19.592105263157894,100.0,0,Moderate,1,-0.6320233756401213,0.44281179790601793,7.900207900207901,60.91008771929824,71.74215587044534,42.96
767032,Balangir,246.0,199.0,47.0,0.0,1671.0,243.0,1428.0,6564.0,2814.0,3750.0,6.7926829268292686,26.682926829268293,100.0,1,Stable,1,2.3832800567044408,-0.03126220898467161,25.571725571725572,71.6971544715447,61.515009380863034,50.19
767033,Balangir,356.0,274.0,79.0,3.0,2471.0,304.0,2167.0,7247.0,3349.0,3898.0,6.941011235955056,20.35674157303371,99.15730337078652,1,Stable,1,3.660778444051852,-0.779281843717375,37.00623700623701,71.07911985018727,70.63931503889368,57.32
767034,Subarnapur,1.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,2.0,3.0,3.0,100.0,0,Moderate,1,-2.468195225006114,-2.0804709461176243,0.10395010395010396,87.5,95.67307692307692,54.99
767035,Balangir,243.0,204.0,36.0,3.0,1291.0,145.0,1146.0,3758.0,1526.0,2232.0,5.31275720164609,15.465020576131687,98.76543209876543,1,Stable,1,1.0532212863120418,-1.1889507160170754,25.259875259875262,77.86351165980795,77.69468186134853,56.77
767037,Balangir,354.0,278.0,76.0,0.0,1496.0,192.0,1304.0,6503.0,2768.0,3735.0,4.2259887005649714,18.370056497175142,100.0,1,Stable,1,2.526429376233573,-1.4867458677959229,36.7983367983368,82.39171374764595,73.50472620599739,61.49
767038,Balangir,205.0,152.0,53.0,0.0,1051.0,118.0,933.0,3567.0,1798.0,1769.0,5.126829268292683,17.4,100.0,0,Moderate,1,0.6446817293037176,-0.9818069558851596,21.30977130977131,78.63821138211382,74.90384615384616,54.59
767039,Balangir,459.0,345.0,112.0,2.0,1844.0,158.0,1686.0,6609.0,3423.0,3186.0,4.017429193899782,14.398692810457517,99.56427015250546,1,Stable,-1,3.274385397140676,-2.08766645702911,47.71309771309772,83.26071169208424,79.23265460030166,67.83
767040,Balangir,339.0,282.0,56.0,1.0,1628.0,214.0,1414.0,5498.0,2465.0,3033.0,4.8023598820058995,16.218289085545724,99.70501474926253,1,Stable,1,2.267100493405315,-1.4865700187219135,35.23908523908524,79.99016715830875,76.60823689584751,61.08
767041,Balangir,72.0,67.0,5.0,0.0,504.0,63.0,441.0,1283.0,647.0,636.0,7.0,17.819444444444443,100.0,0,Moderate,1,-0.9972052591671833,-0.19915936127637585,7.484407484407485,70.83333333333333,74.2988782051282,46.53
767042,Balangir,7.0,6.0,1.0,0.0,32.0,5.0,27.0,35.0,15.0,20.0,4.571428571428571,5.0,100.0,0,Moderate,1,-2.3157824469599135,-1.5918963849223697,0.7276507276507277,80.95238095238095,92.78846153846153,52.41
767045,Subarnapur,138.0,120.0,18.0,0.0,824.0,65.0,759.0,2882.0,1399.0,1483.0,5.971014492753623,20.884057971014492,100.0,0,Moderate,1,0.029872882516286867,-0.3539698100638925,14.345114345114347,75.1207729468599,69.87876254180601,49.24
767046,Balangir,57.0,52.0,5.0,0.0,352.0,46.0,306.0,830.0,403.0,427.0,6.175438596491228,14.56140350877193,100.0,0,Moderate,1,-1.397548350936708,-0.597610529023443,5.925155925155925,74.26900584795322,78.99797570850203,48.35
767048,Balangir,87.0,75.0,11.0,1.0,637.0,65.0,572.0,1578.0,843.0,735.0,7.32183908045977,18.137931034482758,98.85057471264368,0,Moderate,1,-0.7179866694053209,-0.1446994262931299,9.043659043659044,69.49233716475095,73.83952254641909,46.62
767061,Balangir,71.0,67.0,4.0,0.0,450.0,46.0,404.0,1341.0,776.0,565.0,6.338028169014085,18.887323943661972,100.0,0,Moderate,1,-1.040536891701723,-0.2535007797359602,7.380457380457381,73.59154929577464,72.75866738894908,46.86
767062,Subarnapur,200.0,174.0,26.0,0.0,1250.0,163.0,1087.0,2830.0,1548.0,1282.0,6.25,14.15,100.0,0,Moderate,1,0.5698962674053591,-0.9810369511495853,20.79002079002079,73.95833333333333,79.59134615384615,54.38
767065,Balangir,210.0,190.0,18.0,2.0,1215.0,169.0,1046.0,3614.0,1784.0,1830.0,5.785714285714286,17.20952380952381,99.04761904761905,1,Stable,1,0.8366040773454174,-0.8699477396000209,21.82952182952183,75.89285714285714,75.17857142857143,54.05
767066,Balangir,101.0,84.0,17.0,0.0,653.0,103.0,550.0,1869.0,845.0,1024.0,6.465346534653466,18.504950495049506,100.0,0,Moderate,1,-0.5848954489489148,-0.3364824261264446,10.4989604989605,73.06105610561056,73.31016755521705,48.11
767067,Balangir,138.0,129.0,9.0,0.0,915.0,109.0,806.0,2365.0,1322.0,1043.0,6.630434782608695,17.13768115942029,100.0,0,Moderate,1,-0.06989720964412077,-0.506847761949257,14.345114345114347,72.3731884057971,75.2821906354515,50.03
767068,Subarnapur,51.0,44.0,7.0,0.0,274.0,40.0,234.0,1083.0,549.0,534.0,5.372549019607843,21.235294117647058,100.0,0,Moderate,1,-1.3566622304817504,-0.2196604873896241,5.301455301455301,77.61437908496733,69.37217194570135,46.22
767070,Balangir,1.0,1.0,0.0,0.0,24.0,1.0,23.0,44.0,7.0,37.0,24.0,44.0,100.0,0,Moderate,-1,-1.0206132518870836,5.795703605493842,0.10395010395010396,0.0,36.53846153846153,11.0
768001,Sambalpur,102.0,91.0,11.0,0.0,1433.0,151.0,1282.0,2696.0,1304.0,1392.0,14.049019607843137,26.431372549019606,100.0,0,Moderate,1,0.6928471431259521,1.912028546676547,10.602910602910603,41.46241830065359,61.87782805429864,35.24
768002,Sambalpur,27.0,22.0,5.0,0.0,280.0,33.0,247.0,899.0,414.0,485.0,10.37037037037037,33.2962962962963,100.0,0,Moderate,1,-1.149888833318053,1.8971614988062024,2.806652806652807,56.79012345679012,51.97649572649572,33.75
768003,Sambalpur,64.0,48.0,16.0,0.0,670.0,68.0,602.0,1529.0,801.0,728.0,10.46875,23.890625,100.0,0,Moderate,1,-0.6089118645491637,1.0531230542257992,6.652806652806653,56.38020833333333,65.54236778846153,39.24
768004,Sambalpur,68.0,55.0,13.0,0.0,710.0,78.0,632.0,1614.0,677.0,937.0,10.441176470588236,23.735294117647058,100.0,0,Moderate,1,-0.536971078374875,1.023339502675597,7.0686070686070686,56.495098039215684,65.76640271493213,39.51
768005,Sambalpur,193.0,158.0,34.0,1.0,2071.0,182.0,1889.0,3323.0,1947.0,1376.0,10.73056994818653,17.21761658031088,99.48186528497409,1,Stable,1,1.5537020560937924,0.224195864634248,20.062370062370064,55.28929188255613,75.16689916301314,47.16
768006,Sambalpur,124.0,103.0,21.0,0.0,1399.0,151.0,1248.0,2970.0,1538.0,1432.0,11.28225806451613,23.951612903225808,100.0,0,Moderate,1,0.7028839027453141,1.0599133118636517,12.889812889812891,52.99059139784946,65.45440446650123,40.69
768016,Sambalpur,70.0,67.0,3.0,0.0,623.0,65.0,558.0,1045.0,594.0,451.0,8.9,14.928571428571429,100.0,0,Moderate,1,-0.942793114799031,-0.01636666171862357,7.276507276507277,62.916666666666664,78.4684065934066,45.33
768017,Sambalpur,82.0,72.0,10.0,0.0,795.0,92.0,703.0,1202.0,640.0,562.0,9.695121951219512,14.658536585365853,100.0,0,Moderate,1,-0.6751654698323771,0.1011128408553046,8.523908523908524,59.603658536585364,78.8578799249531,44.95
768018,Sambalpur,5.0,4.0,1.0,0.0,30.0,2.0,28.0,29.0,19.0,10.0,6.0,5.8,100.0,0,Moderate,1,-2.259668810422141,-1.2133180636684011,0.5197505197505198,75.0,91.63461538461539,50.2
768019,Sambalpur,11.0,11.0,0.0,0.0,42.0,5.0,37.0,71.0,38.0,33.0,3.8181818181818183,6.454545454545454,100.0,0,Moderate,1,-2.2887985881249335,-1.6461043155803796,1.1434511434511436,84.0909090909091,90.69055944055944,52.89
768020,Sambalpur,8.0,7.0,1.0,0.0,54.0,7.0,47.0,70.0,44.0,26.0,6.75,8.75,100.0,0,Moderate,1,-2.1432592360337277,-0.8189549959883601,0.8316008316008316,71.875,87.3798076923077,48.11
768025,Sambalpur,30.0,27.0,3.0,0.0,230.0,26.0,204.0,447.0,252.0,195.0,7.666666666666667,14.9,100.0,0,Moderate,1,-1.6680594149252161,-0.1792124501069048,3.118503118503119,68.05555555555556,78.50961538461539,45.22
768026,Sambalpur,26.0,24.0,2.0,0.0,219.0,16.0,203.0,330.0,182.0,148.0,8.423076923076923,12.692307692307692,100.0,0,Moderate,1,-1.7291721451087414,-0.1838039800054721,2.7027027027027026,64.90384615384616,81.69378698224853,45.06
768027,Bargarh,242.0,211.0,31.0,0.0,2053.0,236.0,1817.0,4838.0,2481.0,2357.0,8.483471074380166,19.99173553719008,100.0,1,Stable,1,2.152948088888746,-0.17248936256176875,25.155925155925157,64.65220385674931,71.16576605212968,50.81
768028,Bargarh,369.0,304.0,65.0,0.0,2833.0,394.0,2439.0,7419.0,3738.0,3681.0,7.677506775067751,20.10569105691057,100.0,1,Stable,1,4.086483334360113,-0.6795608330381923,38.35758835758836,68.0103884372177,71.00140712945591,57.05
768029,Bargarh,490.0,423.0,67.0,0.0,2595.0,304.0,2291.0,5866.0,3164.0,2702.0,5.295918367346939,11.971428571428572,100.0,1,Stable,-1,3.8275758611839694,-2.0748445192990514,50.935550935550935,77.93367346938776,82.73351648351648,68.57
