date,state,district,pincode,demo_age_5_17,demo_age_17_
07-09-2025,Odisha,Bhadrak,756119,1,2
07-09-2025,Odisha,Bhadrak,756127,1,0
07-09-2025,Odisha,Bhadrak,756130,0,1
07-09-2025,Odisha,Bhadrak,756163,1,2
07-09-2025,Odisha,Cuttack,753001,0,1
07-09-2025,Odisha,Cuttack,754007,0,3
07-09-2025,Odisha,Cuttack,754035,1,1
07-09-2025,Odisha,Cuttack,754037,1,3
07-09-2025,Odisha,Jagatsinghpur,754103,0,1
07-09-2025,Odisha,Cuttack,754207,0,1
07-09-2025,Odisha,Dhenkanal,759015,0,1
07-09-2025,Odisha,Dhenkanal,759121,1,2
07-09-2025,Odisha,Gajapati,761016,0,2
07-09-2025,Odisha,Ganjam,760002,1,0
07-09-2025,Odisha,Ganjam,761007,0,2
07-09-2025,Odisha,Ganjam,761028,0,2
07-09-2025,Odisha,Ganjam,761035,0,2
07-09-2025,Odisha,Ganjam,761104,0,1
07-09-2025,Odisha,Ganjam,761107,0,1
07-09-2025,Odisha,Ganjam,761116,1,0
07-09-2025,Odisha,Ganjam,761121,0,2
07-09-2025,Odisha,Ganjam,761143,0,3
07-09-2025,Odisha,Jajpur,755019,0,5
07-09-2025,Odisha,Jajpur,755024,1,0
07-09-2025,Odisha,Jagatsinghpur,754136,1,0
07-09-2025,Odisha,Jajpur,755025,1,1
07-09-2025,Odisha,Jajpur,755026,0,3
07-09-2025,Odisha,Kalahandi,766012,0,2
07-09-2025,Odisha,Kalahandi,766018,0,4
07-09-2025,Odisha,Kandhamal,762103,0,4
07-09-2025,Odisha,Kandhamal,762105,1,5
07-09-2025,Odisha,Kendrapara,754212,1,0
07-09-2025,Odisha,Kendrapara,754248,0,1
07-09-2025,Odisha,Keonjhar,758018,1,13
07-09-2025,Odisha,Keonjhar,758023,0,1
07-09-2025,Odisha,Keonjhar,758028,0,2
07-09-2025,Odisha,Keonjhar,758038,0,2
07-09-2025,Odisha,Khordha,751002,2,6
07-09-2025,Odisha,Khordha,751006,0,3
07-09-2025,Odisha,Khordha,751019,2,3
07-09-2025,Odisha,Khordha,751031,0,2
07-09-2025,Odisha,Khordha,752018,0,1
07-09-2025,Odisha,Khordha,752020,0,1
07-09-2025,Odisha,Khordha,752062,0,1
07-09-2025,Odisha,Khordha,752020,0,1
07-09-2025,Odisha,Koraput,764027,1,0
07-09-2025,Odisha,Koraput,764040,0,1
07-09-2025,Odisha,Malkangiri,764046,0,3
07-09-2025,Odisha,Malkangiri,764047,0,3
07-09-2025,Odisha,Mayurbhanj,757017,0,2
07-09-2025,Odisha,Mayurbhanj,757025,0,3
07-09-2025,Odisha,Mayurbhanj,757029,0,1
07-09-2025,Odisha,Mayurbhanj,757043,1,4
07-09-2025,Odisha,Mayurbhanj,757049,0,1
07-09-2025,Odisha,Mayurbhanj,757084,0,1
07-09-2025,Odisha,Nabarangpur,764061,0,3
07-09-2025,Odisha,Nayagarh,752024,0,2
07-09-2025,Odisha,Nayagarh,752025,0,4
07-09-2025,Odisha,Nayagarh,752084,0,1
07-09-2025,Odisha,Nayagarh,752091,0,1
07-09-2025,Odisha,Nuapada,766107,0,4
07-09-2025,Odisha,Nuapada,766108,0,5
07-09-2025,Odisha,Puri,752002,2,5
07-09-2025,Odisha,Puri,752015,0,3
07-09-2025,Odisha,Khordha,752060,1,0
07-09-2025,Odisha,Puri,752118,0,1
07-09-2025,Odisha,Rayagada,765002,0,1
07-09-2025,Odisha,Rayagada,765016,0,2
07-09-2025,Odisha,Rayagada,765020,0,6
07-09-2025,Odisha,Sambalpur,768001,0,5
07-09-2025,Odisha,Sambalpur,768212,0,1
07-09-2025,Odisha,Sambalpur,768222,0,1
07-09-2025,Odisha,Subarnapur,767062,0,1
07-09-2025,Odisha,Subarnapur,767016,0,1
07-09-2025,Odisha,Subarnapur,767018,0,3
07-09-2025,Odisha,Subarnapur,767019,0,4
07-09-2025,Odisha,Sundargarh,770019,0,1
07-09-2025,Odisha,Sundargarh,770033,0,1
07-09-2025,Odisha,Sundargarh,770036,0,1
07-09-2025,Odisha,Sundargarh,770019,0,1
07-09-2025,Odisha,Sundargarh,770033,0,4
07-09-2025,Odisha,Sundargarh,770035,0,1
08-09-2025,Odisha,Dhenkanal,759022,0,3
08-09-2025,Odisha,Angul,759117,3,25
08-09-2025,Odisha,Angul,759124,2,3
08-09-2025,Odisha,Angul,759100,0,1
08-09-2025,Odisha,Angul,759128,0,2
08-09-2025,Odisha,Angul,759132,0,2
08-09-2025,Odisha,Balangir,767032,3,15
08-09-2025,Odisha,Balangir,767037,4,16
08-09-2025,Odisha,Balangir,767038,3,17
08-09-2025,Odisha,Balasore,756002,1,4
08-09-2025,Odisha,Balasore,756019,0,12
08-09-2025,Odisha,Balasore,756020,0,11
08-09-2025,Odisha,Balasore,756026,0,6
08-09-2025,Odisha,Balasore,756027,1,7
08-09-2025,Odisha,Balasore,756033,0,18
08-09-2025,Odisha,Balasore,756043,0,4
08-09-2025,Odisha,Balasore,756056,0,3
08-09-2025,Odisha,Balasore,756060,0,2
08-09-2025,Odisha,Balasore,756134,1,4
08-09-2025,Odisha,Balasore,756028,2,3
08-09-2025,Odisha,Balasore,756032,3,31
08-09-2025,Odisha,Balasore,756049,0,4
08-09-2025,Odisha,Balasore,756079,1,5
08-09-2025,Odisha,Balasore,756080,2,5
08-09-2025,Odisha,Balasore,756085,2,8
08-09-2025,Odisha,Balasore,756166,1,2
08-09-2025,Odisha,Bargarh,768029,2,35
08-09-2025,Odisha,Bargarh,768115,0,7
08-09-2025,Odisha,Boudh,762018,0,5
08-09-2025,Odisha,Bhadrak,756112,5,14
08-09-2025,Odisha,Bhadrak,756117,7,38
08-09-2025,Odisha,Bhadrak,756121,1,7
08-09-2025,Odisha,Bhadrak,756128,1,1
08-09-2025,Odisha,Bhadrak,756168,4,11
08-09-2025,Odisha,Bhadrak,756181,1,4
08-09-2025,Odisha,Boudh,762014,1,26
08-09-2025,Odisha,Boudh,762016,0,23
08-09-2025,Odisha,Boudh,762017,3,7
08-09-2025,Odisha,Boudh,762018,0,1
08-09-2025,Odisha,Boudh,762020,0,16
08-09-2025,Odisha,Boudh,762026,0,18
08-09-2025,Odisha,Cuttack,753012,1,4
08-09-2025,Odisha,Cuttack,753013,0,2
08-09-2025,Odisha,Khordha,754001,3,5
08-09-2025,Odisha,Cuttack,754007,0,1
08-09-2025,Odisha,Cuttack,754021,0,5
08-09-2025,Odisha,Jagatsinghpur,754109,0,2
08-09-2025,Odisha,Cuttack,754112,1,9
08-09-2025,Odisha,Kendrapara,754208,0,2
08-09-2025,Odisha,Cuttack,754282,0,1
08-09-2025,Odisha,Jagatsinghpur,754294,1,3
08-09-2025,Odisha,Sambalpur,768106,0,1
08-09-2025,Odisha,Sambalpur,768107,0,5
08-09-2025,Odisha,Deogarh,768108,4,37
08-09-2025,Odisha,Deogarh,768121,0,7
08-09-2025,Odisha,Dhenkanal,759014,1,23
08-09-2025,Odisha,Dhenkanal,759016,3,26
08-09-2025,Odisha,Dhenkanal,759039,1,18
08-09-2025,Odisha,Dhenkanal,759121,1,26
08-09-2025,Odisha,Dhenkanal,759146,1,10
08-09-2025,Odisha,Gajapati,761015,2,25
08-09-2025,Odisha,Gajapati,761200,2,4
08-09-2025,Odisha,Gajapati,761207,1,13
08-09-2025,Odisha,Gajapati,761217,4,20
08-09-2025,Odisha,Ganjam,760002,3,19
08-09-2025,Odisha,Ganjam,760004,1,5
08-09-2025,Odisha,Ganjam,760006,0,5
08-09-2025,Odisha,Ganjam,760007,0,3
08-09-2025,Odisha,Ganjam,761013,3,10
08-09-2025,Odisha,Ganjam,761019,1,9
08-09-2025,Odisha,Ganjam,761031,1,17
08-09-2025,Odisha,Ganjam,761032,1,22
08-09-2025,Odisha,Ganjam,761109,3,20
08-09-2025,Odisha,Ganjam,761110,0,3
08-09-2025,Odisha,Ganjam,761121,6,9
08-09-2025,Odisha,Ganjam,761132,1,6
08-09-2025,Odisha,Ganjam,761140,1,5
08-09-2025,Odisha,Ganjam,761144,1,11
08-09-2025,Odisha,Ganjam,761151,0,9
08-09-2025,Odisha,Jajpur,755005,1,7
08-09-2025,Odisha,Jajpur,755008,1,7
08-09-2025,Odisha,Jajpur,755011,5,11
08-09-2025,Odisha,Jajpur,755025,1,5
08-09-2025,Odisha,Jajpur,755026,0,10
08-09-2025,Odisha,Jagatsinghpur,754108,2,3
08-09-2025,Odisha,Jagatsinghpur,754110,0,6
08-09-2025,Odisha,Jagatsinghpur,754113,0,7
08-09-2025,Odisha,Jagatsinghpur,754114,0,1
08-09-2025,Odisha,Jagatsinghpur,754138,0,5
08-09-2025,Odisha,Jagatsinghpur,754139,0,6
08-09-2025,Odisha,Jagatsinghpur,754141,2,16
08-09-2025,Odisha,Jagatsinghpur,754142,0,1
08-09-2025,Odisha,Jagatsinghpur,754162,0,1
08-09-2025,Odisha,Jagatsinghpur,754103,1,2
08-09-2025,Odisha,Jagatsinghpur,754107,0,3
08-09-2025,Odisha,Jagatsinghpur,754111,0,1
08-09-2025,Odisha,Jagatsinghpur,754135,0,2
08-09-2025,Odisha,Jagatsinghpur,754136,1,2
08-09-2025,Odisha,Jagatsinghpur,754139,0,4
08-09-2025,Odisha,Jajpur,754082,0,3
08-09-2025,Odisha,Jajpur,754205,0,5
08-09-2025,Odisha,Jajpur,755005,3,15
08-09-2025,Odisha,Jajpur,755006,0,8
08-09-2025,Odisha,Jajpur,755009,6,14
08-09-2025,Odisha,Jajpur,755010,0,3
08-09-2025,Odisha,Jajpur,755012,0,7
08-09-2025,Odisha,Jajpur,755024,2,6
08-09-2025,Odisha,Jajpur,755050,0,1
08-09-2025,Odisha,Jharsuguda,768201,4,16
08-09-2025,Odisha,Sambalpur,768212,0,3
08-09-2025,Odisha,Jharsuguda,768216,5,27
08-09-2025,Odisha,Jharsuguda,768225,2,9
08-09-2025,Odisha,Jharsuguda,768226,0,9
08-09-2025,Odisha,Jharsuguda,768234,0,3
08-09-2025,Odisha,Kalahandi,766001,0,24
08-09-2025,Odisha,Kalahandi,766026,3,21
08-09-2025,Odisha,Kalahandi,766036,6,28
08-09-2025,Odisha,Kalahandi,766037,3,43
08-09-2025,Odisha,Kalahandi,766102,6,28
08-09-2025,Odisha,Kandhamal,762011,3,35
08-09-2025,Odisha,Kandhamal,762019,0,4
08-09-2025,Odisha,Kandhamal,762027,0,10
08-09-2025,Odisha,Kandhamal,762104,2,33
08-09-2025,Odisha,Jagatsinghpur,754162,0,2
08-09-2025,Odisha,Kendrapara,754215,2,20
08-09-2025,Odisha,Kendrapara,754222,0,5
08-09-2025,Odisha,Kendrapara,754224,4,24
08-09-2025,Odisha,Kendrapara,754225,6,31
08-09-2025,Odisha,Kendrapara,754227,2,14
08-09-2025,Odisha,Kendrapara,754244,1,1
08-09-2025,Odisha,Kendrapara,754250,2,11
08-09-2025,Odisha,Kendrapara,754253,0,1
08-09-2025,Odisha,Keonjhar,758034,3,17
08-09-2025,Odisha,Keonjhar,758036,0,3
08-09-2025,Odisha,Keonjhar,758038,0,15
08-09-2025,Odisha,Keonjhar,758052,1,1
08-09-2025,Odisha,Keonjhar,758081,3,11
08-09-2025,Odisha,Keonjhar,758083,0,9
08-09-2025,Odisha,Khordha,751007,1,4
08-09-2025,Odisha,Khordha,751010,1,2
08-09-2025,Odisha,Khordha,751012,0,8
08-09-2025,Odisha,Khordha,751015,1,2
08-09-2025,Odisha,Khordha,751020,0,1
08-09-2025,Odisha,Khordha,751024,0,7
08-09-2025,Odisha,Khordha,751029,1,6
08-09-2025,Odisha,Khordha,752034,0,6
08-09-2025,Odisha,Khordha,752035,1,7
08-09-2025,Odisha,Nayagarh,752065,1,0
08-09-2025,Odisha,Khordha,752101,1,6
08-09-2025,Odisha,Khordha,752103,3,9
08-09-2025,Odisha,Khordha,751002,0,1
08-09-2025,Odisha,Khordha,751009,0,1
08-09-2025,Odisha,Khordha,751019,0,2
08-09-2025,Odisha,Khordha,752022,0,2
08-09-2025,Odisha,Khordha,752103,0,1
08-09-2025,Odisha,Puri,752104,0,3
08-09-2025,Odisha,Koraput,763002,0,3
08-09-2025,Odisha,Koraput,763003,1,2
08-09-2025,Odisha,Koraput,764021,2,24
08-09-2025,Odisha,Koraput,764036,2,21
08-09-2025,Odisha,Koraput,764038,4,33
08-09-2025,Odisha,Koraput,764041,1,8
08-09-2025,Odisha,Koraput,764081,0,7
08-09-2025,Odisha,Malkangiri,764046,0,1
08-09-2025,Odisha,Malkangiri,764087,2,8
08-09-2025,Odisha,Mayurbhanj,757016,0,13
08-09-2025,Odisha,Mayurbhanj,757022,1,4
08-09-2025,Odisha,Mayurbhanj,757029,2,8
08-09-2025,Odisha,Mayurbhanj,757032,1,7
08-09-2025,Odisha,Mayurbhanj,757035,1,14
08-09-2025,Odisha,Mayurbhanj,757037,2,45
08-09-2025,Odisha,Mayurbhanj,757039,4,18
08-09-2025,Odisha,Mayurbhanj,757046,2,16
08-09-2025,Odisha,Mayurbhanj,757047,1,17
08-09-2025,Odisha,Mayurbhanj,757054,3,13
08-09-2025,Odisha,Mayurbhanj,757082,1,10
08-09-2025,Odisha,Mayurbhanj,757085,0,1
08-09-2025,Odisha,Mayurbhanj,757091,1,10
08-09-2025,Odisha,Mayurbhanj,757107,0,7
08-09-2025,Odisha,Koraput,764058,2,8
08-09-2025,Odisha,Nabarangpur,764073,10,85
08-09-2025,Odisha,Nabarangpur,764074,2,83
08-09-2025,Odisha,Nayagarh,752024,2,6
08-09-2025,Odisha,Nayagarh,752068,0,11
08-09-2025,Odisha,Nayagarh,752085,1,9
08-09-2025,Odisha,Nayagarh,752091,4,8
08-09-2025,Odisha,Nuapada,766104,2,16
08-09-2025,Odisha,Puri,752011,6,49
08-09-2025,Odisha,Puri,752014,1,9
08-09-2025,Odisha,Puri,752105,4,19
08-09-2025,Odisha,Puri,752107,0,10
08-09-2025,Odisha,Puri,752110,0,18
08-09-2025,Odisha,Puri,752121,0,4
08-09-2025,Odisha,Rayagada,765016,2,21
08-09-2025,Odisha,Rayagada,765023,1,9
08-09-2025,Odisha,Rayagada,765029,3,18
08-09-2025,Odisha,Sambalpur,768005,2,28
08-09-2025,Odisha,Sambalpur,768006,2,20
08-09-2025,Odisha,Sambalpur,768016,0,5
08-09-2025,Odisha,Sambalpur,768025,0,6
08-09-2025,Odisha,Sambalpur,768107,0,26
08-09-2025,Odisha,Deogarh,768109,0,2
08-09-2025,Odisha,Sambalpur,768212,2,12
08-09-2025,Odisha,Subarnapur,767018,2,38
08-09-2025,Odisha,Subarnapur,767045,0,4
08-09-2025,Odisha,Subarnapur,767017,0,4
08-09-2025,Odisha,Subarnapur,767068,0,2
08-09-2025,Odisha,Sundargarh,769003,0,2
08-09-2025,Odisha,Sundargarh,770015,1,3
08-09-2025,Odisha,Sundargarh,770017,0,2
08-09-2025,Odisha,Sundargarh,770018,0,3
08-09-2025,Odisha,Sundargarh,770036,2,5
08-09-2025,Odisha,Sundargarh,770073,0,3
08-09-2025,Odisha,Sundargarh,769005,0,2
08-09-2025,Odisha,Sundargarh,769006,1,1
08-09-2025,Odisha,Sundargarh,769014,0,3
08-09-2025,Odisha,Sundargarh,769042,2,3
08-09-2025,Odisha,Sundargarh,769043,0,4
08-09-2025,Odisha,Sundargarh,770036,0,21
08-09-2025,Odisha,Sundargarh,770051,3,13
08-09-2025,Odisha,Sundargarh,770072,1,5
08-09-2025,Odisha,Sundargarh,770075,0,2
08-09-2025,Odisha,Balangir,767065,0,8
08-09-2025,Odisha,Balasore,756019,1,3
08-09-2025,Odisha,Balasore,756021,0,1
08-09-2025,Odisha,Balasore,756035,0,1
08-09-2025,Odisha,Balasore,756039,0,1
08-09-2025,Odisha,Balasore,756040,0,2
08-09-2025,Odisha,Balasore,756047,1,2
08-09-2025,Odisha,Bargarh,768102,0,2
08-09-2025,Odisha,Bhadrak,756100,0,10
08-09-2025,Odisha,Bhadrak,756112,0,2
08-09-2025,Odisha,Bhadrak,756125,1,3
09-09-2025,Odisha,Dhenkanal,759022,0,4
09-09-2025,Odisha,Angul,759107,1,6
09-09-2025,Odisha,Angul,759124,0,4
09-09-2025,Odisha,Angul,759125,2,40
09-09-2025,Odisha,Angul,759127,4,19
09-09-2025,Odisha,Angul,759122,0,2
09-09-2025,Odisha,Balangir,767002,1,6
09-09-2025,Odisha,Balangir,767025,4,40
09-09-2025,Odisha,Balangir,767028,2,17
09-09-2025,Odisha,Balasore,756019,0,2
09-09-2025,Odisha,Balasore,756022,0,2
09-09-2025,Odisha,Balasore,756024,0,8
09-09-2025,Odisha,Balasore,756032,0,5
09-09-2025,Odisha,Balasore,756042,0,4
09-09-2025,Odisha,Balasore,756056,0,3
09-09-2025,Odisha,Balasore,756081,0,4
09-09-2025,Odisha,Balasore,756028,0,1
09-09-2025,Odisha,Balasore,756029,3,9
09-09-2025,Odisha,Balasore,756032,4,13
09-09-2025,Odisha,Balasore,756036,4,11
09-09-2025,Odisha,Balasore,756042,1,8
09-09-2025,Odisha,Balasore,756044,1,9
09-09-2025,Odisha,Balasore,756049,0,6
09-09-2025,Odisha,Balasore,756134,0,5
09-09-2025,Odisha,Bargarh,768028,9,30
09-09-2025,Odisha,Bargarh,768034,1,13
09-09-2025,Odisha,Bargarh,768052,1,1
09-09-2025,Odisha,Bargarh,768115,0,6
09-09-2025,Odisha,Boudh,762016,0,5
09-09-2025,Odisha,Boudh,762018,0,5
09-09-2025,Odisha,Boudh,762030,0,2
09-09-2025,Odisha,Bhadrak,756111,2,9
09-09-2025,Odisha,Bhadrak,756113,1,5
09-09-2025,Odisha,Bhadrak,756117,10,34
09-09-2025,Odisha,Bhadrak,756120,1,17
09-09-2025,Odisha,Bhadrak,756122,4,2
09-09-2025,Odisha,Bhadrak,756128,0,8
09-09-2025,Odisha,Bhadrak,756131,1,11
09-09-2025,Odisha,Bhadrak,756163,2,12
09-09-2025,Odisha,Kandhamal,762012,1,2
09-09-2025,Odisha,Boudh,762015,3,26
09-09-2025,Odisha,Boudh,762016,4,7
09-09-2025,Odisha,Boudh,762024,0,6
09-09-2025,Odisha,Khordha,752103,1,0
09-09-2025,Odisha,Cuttack,753002,1,2
09-09-2025,Odisha,Cuttack,753003,0,6
09-09-2025,Odisha,Cuttack,753009,0,2
09-09-2025,Odisha,Khordha,754001,0,5
09-09-2025,Odisha,Cuttack,754018,0,13
09-09-2025,Odisha,Cuttack,754030,4,11
09-09-2025,Odisha,Cuttack,754031,1,18
09-09-2025,Odisha,Cuttack,754032,6,24
09-09-2025,Odisha,Jagatsinghpur,754103,2,1
09-09-2025,Odisha,Cuttack,754282,0,1
09-09-2025,Odisha,Dhenkanal,759014,0,18
09-09-2025,Odisha,Dhenkanal,759022,0,8
09-09-2025,Odisha,Dhenkanal,759039,1,12
09-09-2025,Odisha,Angul,759128,0,1
09-09-2025,Odisha,Gajapati,761201,0,2
09-09-2025,Odisha,Gajapati,761206,2,3
09-09-2025,Odisha,Gajapati,761210,0,5
09-09-2025,Odisha,Gajapati,761213,1,7
09-09-2025,Odisha,Gajapati,761215,0,10
09-09-2025,Odisha,Ganjam,760005,0,7
09-09-2025,Odisha,Ganjam,760009,0,5
09-09-2025,Odisha,Ganjam,761003,1,24
09-09-2025,Odisha,Ganjam,761007,5,10
09-09-2025,Odisha,Ganjam,761009,2,11
09-09-2025,Odisha,Ganjam,761011,1,3
09-09-2025,Odisha,Ganjam,761019,0,7
09-09-2025,Odisha,Ganjam,761104,2,25
09-09-2025,Odisha,Ganjam,761109,3,21
09-09-2025,Odisha,Ganjam,761111,1,11
09-09-2025,Odisha,Ganjam,761118,2,19
09-09-2025,Odisha,Ganjam,761119,0,12
09-09-2025,Odisha,Ganjam,761121,1,12
09-09-2025,Odisha,Ganjam,761124,0,7
09-09-2025,Odisha,Ganjam,761125,1,6
09-09-2025,Odisha,Ganjam,761126,1,7
09-09-2025,Odisha,Ganjam,761131,0,16
09-09-2025,Odisha,Ganjam,761143,0,11
09-09-2025,Odisha,Jajpur,754023,0,2
09-09-2025,Odisha,Kendrapara,754250,0,1
09-09-2025,Odisha,Jajpur,754292,0,2
09-09-2025,Odisha,Jajpur,755006,1,7
09-09-2025,Odisha,Jajpur,755009,2,7
09-09-2025,Odisha,Jajpur,755014,1,3
09-09-2025,Odisha,Jajpur,755015,0,5
09-09-2025,Odisha,Jajpur,755022,0,6
09-09-2025,Odisha,Jagatsinghpur,754106,0,5
09-09-2025,Odisha,Jagatsinghpur,754110,0,10
09-09-2025,Odisha,Jagatsinghpur,754120,0,1
09-09-2025,Odisha,Jagatsinghpur,754294,2,2
09-09-2025,Odisha,Jagatsinghpur,754103,0,2
09-09-2025,Odisha,Jagatsinghpur,754120,0,2
09-09-2025,Odisha,Jagatsinghpur,754132,0,1
09-09-2025,Odisha,Jagatsinghpur,754135,0,2
09-09-2025,Odisha,Jajpur,755015,1,9
09-09-2025,Odisha,Jajpur,755016,0,5
09-09-2025,Odisha,Jajpur,755022,1,8
09-09-2025,Odisha,Jajpur,755033,1,0
09-09-2025,Odisha,Jajpur,755036,0,7
09-09-2025,Odisha,Jajpur,755019,0,2
09-09-2025,Odisha,Jharsuguda,768211,0,6
09-09-2025,Odisha,Sambalpur,768214,1,2
09-09-2025,Odisha,Jharsuguda,768219,0,4
09-09-2025,Odisha,Jharsuguda,768225,1,4
09-09-2025,Odisha,Jharsuguda,768233,0,2
09-09-2025,Odisha,Kalahandi,766001,0,40
09-09-2025,Odisha,Kalahandi,766011,6,31
09-09-2025,Odisha,Kalahandi,766015,9,25
09-09-2025,Odisha,Kalahandi,766016,0,1
09-09-2025,Odisha,Kalahandi,766023,2,10
09-09-2025,Odisha,Kalahandi,766031,1,6
09-09-2025,Odisha,Kalahandi,766110,2,14
09-09-2025,Odisha,Kandhamal,762001,2,10
09-09-2025,Odisha,Kandhamal,762028,2,2
09-09-2025,Odisha,Kandhamal,762100,3,14
09-09-2025,Odisha,Kandhamal,762105,3,26
09-09-2025,Odisha,Kandhamal,762106,2,9
09-09-2025,Odisha,Kendrapara,754134,1,9
09-09-2025,Odisha,Jagatsinghpur,754140,1,4
09-09-2025,Odisha,Jagatsinghpur,754141,0,2
09-09-2025,Odisha,Kendrapara,754153,0,3
09-09-2025,Odisha,Jagatsinghpur,754162,0,2
09-09-2025,Odisha,Kendrapara,754208,3,14
09-09-2025,Odisha,Kendrapara,754213,0,17
09-09-2025,Odisha,Jajpur,754214,2,8
09-09-2025,Odisha,Kendrapara,754216,1,9
09-09-2025,Odisha,Kendrapara,754217,1,31
09-09-2025,Odisha,Kendrapara,754219,1,3
09-09-2025,Odisha,Kendrapara,754227,0,11
09-09-2025,Odisha,Kendrapara,754246,1,24
09-09-2025,Odisha,Kendrapara,754253,0,1
09-09-2025,Odisha,Keonjhar,758013,2,16
09-09-2025,Odisha,Keonjhar,758017,2,6
09-09-2025,Odisha,Keonjhar,758019,4,44
09-09-2025,Odisha,Keonjhar,758025,1,4
09-09-2025,Odisha,Keonjhar,758027,4,7
09-09-2025,Odisha,Keonjhar,758081,0,7
09-09-2025,Odisha,Khordha,751001,1,3
09-09-2025,Odisha,Khordha,751009,0,1
09-09-2025,Odisha,Khordha,751013,1,6
09-09-2025,Odisha,Khordha,751018,0,1
09-09-2025,Odisha,Khordha,751024,0,5
09-09-2025,Odisha,Khordha,751028,0,1
09-09-2025,Odisha,Khordha,751029,0,10
09-09-2025,Odisha,Khordha,751030,0,6
09-09-2025,Odisha,Khordha,752021,1,14
09-09-2025,Odisha,Khordha,752060,0,1
09-09-2025,Odisha,Khordha,752061,1,4
09-09-2025,Odisha,Khordha,752062,2,4
09-09-2025,Odisha,Khordha,752066,4,10
09-09-2025,Odisha,Nayagarh,752068,0,1
09-09-2025,Odisha,Khordha,751013,0,1
09-09-2025,Odisha,Khordha,752027,0,1
09-09-2025,Odisha,Khordha,752030,0,2
09-09-2025,Odisha,Khordha,752031,0,5
09-09-2025,Odisha,Khordha,752061,0,1
09-09-2025,Odisha,Khordha,752064,0,1
09-09-2025,Odisha,Khordha,752100,0,1
09-09-2025,Odisha,Koraput,763001,0,2
09-09-2025,Odisha,Koraput,764020,1,7
09-09-2025,Odisha,Koraput,764056,4,40
09-09-2025,Odisha,Koraput,764057,3,12
09-09-2025,Odisha,Koraput,764081,1,5
09-09-2025,Odisha,Malkangiri,764044,6,50
09-09-2025,Odisha,Malkangiri,764086,2,14
09-09-2025,Odisha,Balasore,756030,1,1
09-09-2025,Odisha,Mayurbhanj,757021,1,6
09-09-2025,Odisha,Mayurbhanj,757023,2,3
09-09-2025,Odisha,Mayurbhanj,757029,1,14
09-09-2025,Odisha,Mayurbhanj,757051,2,6
09-09-2025,Odisha,Mayurbhanj,757054,3,12
09-09-2025,Odisha,Mayurbhanj,757077,1,25
09-09-2025,Odisha,Mayurbhanj,757081,1,3
09-09-2025,Odisha,Mayurbhanj,757086,0,11
09-09-2025,Odisha,Mayurbhanj,757100,0,12
09-09-2025,Odisha,Mayurbhanj,757101,0,3
09-09-2025,Odisha,Mayurbhanj,757102,0,7
09-09-2025,Odisha,Mayurbhanj,757105,0,9
09-09-2025,Odisha,Mayurbhanj,757107,1,7
09-09-2025,Odisha,Nuapada,766107,0,2
09-09-2025,Odisha,Nabarangpur,764071,9,54
09-09-2025,Odisha,Nabarangpur,764074,1,48
09-09-2025,Odisha,Nabarangpur,764076,5,59
09-09-2025,Odisha,Nabarangpur,764078,3,19
09-09-2025,Odisha,Nayagarh,752065,0,4
09-09-2025,Odisha,Nayagarh,752081,0,10
09-09-2025,Odisha,Nayagarh,752083,0,8
09-09-2025,Odisha,Nayagarh,752085,0,16
09-09-2025,Odisha,Nayagarh,752089,0,1
09-09-2025,Odisha,Nayagarh,752090,2,5
09-09-2025,Odisha,Nayagarh,752091,0,14
09-09-2025,Odisha,Puri,752016,1,11
09-09-2025,Odisha,Puri,752017,4,13
09-09-2025,Odisha,Khordha,752050,1,6
09-09-2025,Odisha,Khordha,752100,0,1
09-09-2025,Odisha,Puri,752111,1,13
09-09-2025,Odisha,Puri,752114,0,5
09-09-2025,Odisha,Puri,752120,0,1
09-09-2025,Odisha,Puri,752121,0,4
09-09-2025,Odisha,Rayagada,765002,4,22
09-09-2025,Odisha,Rayagada,765029,2,15
09-09-2025,Odisha,Sambalpur,768001,0,15
09-09-2025,Odisha,Sambalpur,768006,0,16
09-09-2025,Odisha,Sambalpur,768019,0,1
09-09-2025,Odisha,Sambalpur,768105,2,18
09-09-2025,Odisha,Sambalpur,768112,3,20
09-09-2025,Odisha,Sambalpur,768221,1,16
09-09-2025,Odisha,Sambalpur,768227,1,5
09-09-2025,Odisha,Subarnapur,767019,2,23
09-09-2025,Odisha,Subarnapur,767016,1,10
09-09-2025,Odisha,Sundargarh,769006,0,1
09-09-2025,Odisha,Sundargarh,769009,0,1
09-09-2025,Odisha,Sundargarh,770002,0,4
09-09-2025,Odisha,Sundargarh,770015,0,3
09-09-2025,Odisha,Sundargarh,770024,0,6
09-09-2025,Odisha,Sundargarh,770035,0,4
09-09-2025,Odisha,Sundargarh,770036,0,5
09-09-2025,Odisha,Sundargarh,770039,0,6
09-09-2025,Odisha,Sundargarh,770046,0,1
09-09-2025,Odisha,Sundargarh,770073,0,1
09-09-2025,Odisha,Sundargarh,769002,0,5
09-09-2025,Odisha,Sundargarh,769003,0,8
09-09-2025,Odisha,Sundargarh,769012,1,5
09-09-2025,Odisha,Sundargarh,769014,0,3
09-09-2025,Odisha,Sundargarh,769015,1,6
09-09-2025,Odisha,Sundargarh,770020,0,4
09-09-2025,Odisha,Sundargarh,770031,1,6
09-09-2025,Odisha,Sundargarh,770041,1,1
09-09-2025,Odisha,Sundargarh,770042,0,1
